,tweet_IDs,user_followers
4034,944838161091497984,164
4035,948810591552069632,144
4036,933558758021705728,30
4037,933640129545146368,1693
4038,933799750155034624,49713
4039,945229913942056960,37
4040,940878163386748928,914
4041,945293220971507712,32
4042,948927143165222913,7
4043,923540902777376768,236
4044,943190832257077249,3193
4045,941649887086678016,381
4046,941404329847730179,186
4047,925281279733587968,71
4048,941632467710218240,46
4049,938016330913116161,6
4050,936611896639156224,2347
4051,937768050086109185,47
4052,934851415029305344,57
4053,938160272568737792,29
4054,947510325863174146,1245
4055,934087136181211136,244
4056,940652922651672576,801
4057,936750687383322629,141
4058,926852466964131840,602
4059,942013210076557312,652
4060,941741067824705536,22756
4061,933748077923655682,301
4062,944644204411617281,1302
4063,937339823907590144,124
4064,948761258626568198,205
4065,945331308477198342,37
4066,942408864003166208,51
4067,930450323377967104,1808
4068,932642199874838528,829
4069,935261721991766017,608
4070,934375799054053376,121
4071,930236268914597890,106
4072,946919796200927232,18
4073,943123905203580928,83
4074,923579399982796800,148
4075,944054466013204480,371
4076,941064350382436352,1035
4077,924018123363225600,139
4078,948500458674454528,124
4079,925029585120583680,251
4080,933428159747420161,51
4081,925346650511564800,236
4082,931515332728115200,1186
4083,942460629218185216,2245
4084,931200834653827078,5
4085,948109312857198592,1329
4086,937420603635785733,96
4087,937446213384855560,554
4088,931176470457696256,760
4089,943031576295825408,275
4090,936862905944883200,462
4091,948567886477524992,8196
4092,948605078021267456,508
4093,943848018377363457,617
4094,928579727161511938,70
4095,940771261956968449,150
4096,948737026341376001,175
4097,933832805326266368,32
4098,927536938055114757,635
4099,931582484231286785,559
4100,930396174808428544,104
4101,942790829197860864,325
4102,931135379490639872,630
4103,936196816487448576,582
4104,947528347176898561,3686
4105,944163312589209600,4
4106,927926056128008193,32
4107,950367650688962560,4328
4108,944878908511588352,15376
4109,926995759932870656,39
4110,941056967388418048,8
4111,934836531151458308,1967
4112,933033974812864512,136
4113,926881450993078273,505
4114,923479507406860289,234
4115,937506534216683520,413
4116,925299479632318464,73
4117,945036222560456704,327
4118,926198178411663361,14
4119,932941530205212672,2754
4120,930807816893419520,351
4121,941912895276900352,520
4122,947472726972882945,946
4123,927586676070895621,302
4124,936248052935020544,266
4125,932955361551831040,88
4126,930193409196863488,213
4127,941615356942143488,310
4128,923137376515428352,27
4129,936542871745908736,3224
4130,936313709290512386,66
4131,936343905326518272,270
4132,933293197450727424,499
4133,924075664961089536,573
4134,942794575365726212,546
4135,932974050674135040,21
4136,930127579499171841,58
4137,944553623127777282,712
4138,946032203267440641,42
4139,935279308083515392,226
4140,935617881739530242,72
4141,941683613682356230,0
4142,933103445791223809,105
4143,933066739109318656,722
4144,948143363378892805,96
4145,932617122643087361,218
4146,931230221801611265,145
4147,935832352680497153,6281
4148,936168687773650944,8400
4149,927961556377366530,279
4150,935064216804962304,48
4151,930571664164876292,24
4152,946747692407050240,1578
4153,941219286055620608,10339
4154,943134423612055554,16758
4155,947967149380898817,357
4156,935202214548733952,13931
4157,942723228136607744,405
4158,930463039995961344,78
4159,936191181414952961,449
4160,923252999274844160,155
4161,942796148212936704,16
4162,932893489859301376,234
4163,927862700671209472,175
4164,935236213111390208,93
4165,944925039673118720,504
4166,946079819917295616,38
4167,950435481518510081,721
4168,948939867702071296,670
4169,934013863791603712,4288
4170,942070661656215553,204
4171,940926348268392450,2089
4172,944939564048830465,16661
4173,936258279776358400,114
4174,942498358958198786,55
4175,931550356022194178,964
4176,926243681602072576,225
4177,937768447970283520,2
4178,927925132215111681,19
4179,933125808285192192,21
4180,945202402608721923,5646
4181,927958846374637568,968
4182,933723659704979457,397
4183,923458951534071808,341
4184,941063158973784065,8
4185,931447154991882242,19
4186,932993129074118656,253
4187,933638925675122688,357
4188,930490538641551361,23
4189,947445873151180800,70
4190,948893751224791040,3449
4191,941050210473607169,3003
4192,935985778408214530,65413
4193,944273048831709184,195
4194,948544793310892032,33574
4195,933383034715459585,591
4196,941002320636194823,0
4197,932968321955389440,4980
4198,933726925184487427,674
4199,933815410964795392,1265
4200,940619762459176961,4
4201,926978383333834752,883
4202,931079601522176000,595
4203,947105620909592577,0
4204,927646727741607938,118
4205,923348028454522880,710
4206,935912690555478016,1055
4207,927919414867001350,116
4208,941292426769129472,2978
4209,927530883988578304,471
4210,945156484895305728,2135
4211,941006912220483584,63
4212,936005377795215360,3225
4213,933746748627046401,346
4214,936970758944784384,1511
4215,944199371150766080,330
4216,942798276084060160,3
4217,936185322140037121,180
4218,926227998461882368,342
4219,943035143559794688,2916
4220,932907265358737408,143
4221,945229411795832832,37
4222,927604247667068933,6809
4223,926387996785381376,2099
4224,935640910905397248,343
4225,947034063201857542,42103
4226,942719528710131713,66
4227,931211562567823360,3887
4228,935973971194994688,795
4229,934314417377947648,227
4230,935545888826675202,10
4231,944628776696246273,66
4232,943856374810923008,104
4233,926211238861983744,465
4234,936121454080544768,1992
4235,925056341214990336,5
4236,941858134146146304,25404
4237,941359378065772550,637
4238,941305301898231808,1955
4239,933817321180811264,66
4240,943050544217812993,27
4241,946680858437545984,138
4242,941361504326123522,912
4243,930440724184731648,330
4244,931227048789659648,13432
4245,941377522863955968,791
4246,927196290219429888,264
4247,942324886730690560,667
4248,935983492688695296,405
4249,938141469034074115,39265
4250,941276883639066624,156
4251,950353367909486593,6
4252,933025447889293313,136
4253,944132270394429440,54
4254,926364016783568896,36
4255,942831101004976129,37
4256,936904919877009411,1500
4257,930701654458019840,1529
4258,936308758828941316,54
4259,932592697705054208,254
4260,935038641499406336,100
4261,933327731672133632,480
4262,948979994138763271,1710
4263,935439026647175169,308
4264,936001976197898240,69
4265,934160165942841345,67
4266,932875050881093633,514
4267,935530908639223808,76
4268,942335891200081922,160
4269,923443108855021568,191
4270,932972252181778433,168
4271,941257980896530432,276
4272,947320946330873856,62723
4273,946781761660506113,74
4274,948994092100456455,5192
4275,936240829911486464,28
4276,942422864073932800,150
4277,935138282681393152,254
4278,931526401630654467,407
4279,923248694530658304,30121
4280,945674889658331136,203
4281,941312424342446081,650
4282,927193236963315713,88246
4283,940814340923510785,431
4284,934229789665263616,601
4285,933075127616593922,0
4286,934070852815003651,231
4287,940644311095320576,688
4288,925037209442451456,66
4289,941422783472513030,2689
4290,941205694740561920,789
4291,935246497045721089,1190
4292,935623336633274369,183
4293,948284328416567296,99
4294,936312924569853952,594
4295,923572489959165953,842
4296,945706951559692289,120
4297,940666140510089216,39
4298,937315712112189440,24
4299,933980849896349696,493
4300,930235808040206337,1765
4301,944610476608184320,928
4302,934630677403840512,243
4303,942773809530245120,67
4304,930138118115811328,35
4305,930383004534562817,531
4306,944257829921263617,292
4307,932725265175900160,1547
4308,935589728728092673,78
4309,946709155389329408,132
4310,942836525678686208,151
4311,934761066139176961,93
4312,933265276807901184,87
4313,938294696052428800,29
4314,948840535539798016,607
4315,927259106674651136,1002
4316,944932366123978752,1889
4317,950345800722284544,159
4318,936367569119973376,30
4319,948993122163417088,27
4320,945462405328441344,99
4321,938019781533425664,67
4322,944196920754483200,374
4323,931604948378406913,73
4324,945040069416701953,624
4325,934533308767227904,1836
4326,926099849048657921,0
4327,937626939896066048,1228
4328,945263354234507270,626
4329,935424420147023872,212
4330,946060202377383936,327
4331,923272529749467137,2734
4332,941944782024257536,1418
4333,943138369311211520,898
4334,923277404914814977,80
4335,950412543633260544,253
4336,933283618180476928,671
4337,947091758529286145,4
4338,932991082136293378,3396
4339,938119379325251585,11
4340,936588727509385218,433
4341,935896011322556419,2838
4342,940557461202833408,18
4343,926972737263947776,39
4344,933968650532540416,3612
4345,926398977376968704,706
4346,933508560205565952,288
4347,930908307900026880,12633
4348,942228090452873216,1417
4349,930557154565771264,388
4350,941019871541907456,122
4351,937446396210315264,38
4352,941241537379397632,5
4353,930144045787238402,3121
4354,942820398315470849,162
4355,937163014230470656,216
4356,926152576705409025,1662
4357,940608957365747713,22
4358,941063039931113473,8
4359,933680519967117312,16
4360,927524273614409728,8921
4361,942817054448594944,699
4362,935940587718610944,526
4363,923221314894254080,2
4364,947894247927185408,1192
4365,941082656153985026,63
4366,923255874755420161,881
4367,932637430926200834,16
4368,924978595977625601,439
4369,941429504140103681,818
4370,934812011468410880,56
4371,940962723181015046,950
4372,930374302679162882,455
4373,946380558644514819,37
4374,937348559770472450,340
4375,936519317373554688,453
4376,923189014936588288,7495
4377,935287814081703936,2550
4378,941259181616783360,212
4379,941411084833034240,0
4380,933014342810906625,174
4381,937013242659876864,109
4382,935189145412128768,0
4383,947183671924154369,70
4384,947771969080086528,50
4385,941595751997722624,382
4386,932601961865711617,0
4387,944283801060069377,170
4388,948256353654661120,137
4389,942710104281010176,534
4390,941241231925039104,0
4391,941771831035514883,170
4392,944383945122164737,12
4393,943904200521666562,20
4394,942722959000600576,1106
4395,935224100238307328,334
4396,932957717936967680,68
4397,941260069148286976,27
4398,926871350299512832,397
4399,941144142167576576,8
4400,947149425008349184,1311
4401,931172585081131008,3768
4402,943958670920077319,62726
4403,944923647281688576,31
4404,926514838544711680,197
4405,946834924975386626,27
4406,941248544836550657,247
4407,932981284967714816,482
4408,938001880176832513,407
4409,930766443481878530,60
4410,923936478316646400,0
4411,941348306906763265,62592
4412,941206119682371584,9302
4413,930397485994070016,5024
4414,941044060743184391,81
4415,941317720922042369,0
4416,936321557970014209,520
4417,946140401404121088,240
4418,937596204891992066,51977
4419,947090818225012741,132
4420,934384932494946305,4
4421,948666188984471558,964
4422,945483960339099648,26507
4423,938052007721660416,62
4424,936152854473166848,23
4425,926844058894561281,132
4426,927811929703354368,2971
4427,927392843244720130,75
4428,941315594103738369,1075
4429,935493198557872128,251
4430,941284916297420800,59581
4431,927945943013646337,323
4432,940950058597576705,199
4433,923470926108332032,33
4434,937284802981580801,74
4435,936199830531080192,0
4436,941058387579719681,8
4437,930188000386011136,138
4438,933028633765138432,0
4439,923178620578869249,362
4440,934183231087349760,641
4441,948017812425060353,113
4442,947985627617878016,772
4443,948848608572596225,607
4444,948697376193212417,0
4445,937120447380033538,141
4446,940704918041714688,14
4447,944320174617976832,49530
4448,936355726959800320,458
4449,944360791209324544,1020
4450,941378052629594112,447
4451,933393823006412801,7288
4452,938333453384380416,1410
4453,925131459744141313,15722
4454,927915926284062720,4254
4455,944529640382763008,9
4456,923141767540690944,196
4457,940843757938896898,5036
4458,935138751826800640,1050
4459,942863135739965442,0
4460,941325879501901824,9576
4461,948969988433510402,56
4462,941058751297179650,8
4463,947040700134289408,13127
4464,935593084468985867,2693
4465,935886252745818113,364
4466,938027342538199041,8
4467,940648743149494273,0
4468,930772417299009537,189
4469,935813366928560128,157
4470,944237057920167936,409
4471,944586677636468736,403
4472,941690242641416192,1698
4473,935195215308128257,6165
4474,938378293425917953,299
4475,942177698721517568,278
4476,941739409996746752,495
4477,926070029891883008,36
4478,944212344883826688,0
4479,934131170115244032,135
4480,930434991649099779,98
4481,936496650553577472,78471
4482,936341119738277888,4142
4483,933424333120327681,251
4484,941295651538817026,34
4485,923217733130448896,10612
4486,934542378156912641,25
4487,927713340792692736,100648
4488,942789133558276101,1618
4489,925024889840525312,352192
4490,948215979556966400,230
4491,940913638835179522,142
4492,933709517430419456,1
4493,941400738005225473,1566
4494,946852915922329601,4
4495,944998805379997697,2571
4496,937044851543150592,83
4497,947186115953512454,1938
4498,944319056886329349,364
4499,926082134858780672,704
4500,931076597737762816,571
4501,937692597648265216,28
4502,945701579558092800,120
4503,947186147255635968,1966
4504,927598113820434432,1186
4505,937621511740858369,760
4506,925006599739109376,21
4507,927237041481486336,1269
4508,947608478847262721,42103
4509,932924300054679552,5249
4510,935073162768863232,33
4511,926342582346702849,23
4512,931500378495078400,100288
4513,945273583558971392,8691
4514,930552680052912130,199
4515,927963038271070208,318
4516,932546312226123776,994
4517,942748929099264001,1530
4518,933004427530850304,781
4519,945785050498465793,1254
4520,924990240489721856,5381
4521,948113721280335878,199
4522,940559912110886912,19
4523,933090614500978688,194
4524,941959591067308032,116
4525,930995870421651456,1317
4526,935899943625285633,348
4527,937582654354083840,576
4528,930306835122475009,2098
4529,945388108165582849,4
4530,940921007082229761,1714
4531,926088636528984064,140
4532,930930736240185349,246
4533,937637662525190144,69
4534,931492463658889216,2619
4535,947859757498585088,1383
4536,937398931230806017,213
4537,931530053317550080,136
4538,928587548473126912,2488
4539,936960764996354055,37
4540,930027505272147968,2205
4541,936917043399421957,210
4542,940746349573632002,1545626
4543,930395694908702720,1944
4544,935896721376399361,11
4545,930508057595047936,0
4546,937658921061437440,8
4547,935115466590310400,141
4548,938109076860493824,64
4549,930393691558170624,471
4550,937343832722694144,57
4551,942581904930496512,137
4552,933024078419685378,181
4553,927150802644369408,42
4554,933056436434694144,657
4555,933682954265661440,4778
4556,941307260864737280,641
4557,925130094598934528,175
4558,927689100039213056,3
4559,941302774595235840,960
4560,934398475508355072,280
4561,933328928126758914,984
4562,948890271831547904,207
4563,925002898441953280,527
4564,946454986912927747,77
4565,936600393483735042,13
4566,947935595405430787,190
4567,942706917050339328,705
4568,950434665357246465,426
4569,936502648517414914,6
4570,944877074296295424,49530
4571,926134472399081472,6950
4572,925029188960247809,52
4573,950338833270353920,662
4574,930140849639477248,27
4575,938178629523079168,5208
4576,943118489442816000,501
4577,940731784551116801,141
4578,948640510306111488,217
4579,926773917598892033,1014
4580,942406531093471232,336121
4581,926529102470893568,424434
4582,933631287700742144,5652
4583,945692031334211586,78471
4584,936303795675549696,235
4585,936167320120184832,0
4586,923510652974616576,1348
4587,934172523888967680,19594
4588,933006378368667649,57
4589,941705177337401349,80
4590,945753577900961792,0
4591,940891214991319040,84
4592,942880940019404801,683
4593,926533611444154369,1503
4594,927493075601166336,1220
4595,935183095120179201,541
4596,944252313237180416,41
4597,947843169370148864,100
4598,935212999069044737,490
4599,941281172352618496,0
4600,941282295650152449,5
4601,932981990562959361,1058
4602,935913628640854017,3724
4603,933015675416776704,98
4604,944289633676025858,655
4605,931155497562132481,721
4606,933925053636497408,158
4607,943117939066228737,47
4608,927745882182864897,672
4609,933772876477550593,217
4610,941426060348022786,403
4611,940996986471370752,225
4612,935940021600817152,1101
4613,942120459407187968,252
4614,923186698925768705,357
4615,930451532541132800,1352
4616,940678176929402888,8324
4617,936823651285876736,1398
4618,946394956767383552,50
4619,946270047638519809,7
4620,931005423741755393,0
4621,944006546861776901,907
4622,935097143370625024,107
4623,931191458048208903,97
4624,934929003973984256,460
4625,930607130457100289,757
4626,948486320686555136,0
4627,944278968953458690,136
4628,936247280323190784,29
4629,940567684990808064,227
4630,945950531926872064,1021
4631,950354094488768513,1253
4632,933610078632017920,3054
4633,927241219562004480,401
4634,940658621427437569,14
4635,942440697478737920,1398
4636,940581380903317504,4
4637,935969590957563904,84
4638,941387051131338757,38739
4639,940604532815515650,4
4640,943174575084527616,574
4641,937337263003926528,340
4642,942700809950760960,124
4643,923261816943398913,7625
4644,950420988159778816,318
4645,940870759987253249,0
4646,943037584267202561,1075
4647,942642793549352961,1522
4648,947187385955241985,15187
4649,935963873164873729,70
4650,942750279501602816,313
4651,931459431006646278,2337
4652,936554925101928453,57
4653,947071737266692096,49
4654,946786981803188224,10
4655,941262601098588160,30
4656,945362500203229184,4
4657,923267932322500610,7
4658,936655732182867969,8
4659,934506211021656070,180
4660,941038044714618881,402
4661,935545863786479618,38
4662,943187742653059080,11
4663,931200534811500544,2686
4664,923308370454630400,106
4665,927889842175991808,0
4666,933112757456646144,75
4667,931261732026310656,78
4668,937054324542312448,95723
4669,947087432826150912,8470
4670,927245939370323968,4054
4671,934029086833254400,0
4672,941220716392968192,299
4673,938364322283220992,1003
4674,945506239294750720,158
4675,945960825570938880,770
4676,926525421574909952,575
4677,942731420291817472,93
4678,923602093520441345,80
4679,927579230120173571,16
4680,923403615468969984,491
4681,942576140014714880,158
4682,940628076232368128,937
4683,923163271015825409,80
4684,947080980531236865,346
4685,941067360689184774,163
4686,936572388770238465,99
4687,943125431850586112,721
4688,941235822032015360,72898
4689,940975289961730049,123
4690,948619186732924928,32
4691,930178014717075456,316
4692,941653845733765120,234
4693,937752064083492864,8
4694,943110930635792385,441
4695,933769980814004224,30
4696,942772903724109824,47
4697,940643215010684928,4
4698,932956996634071040,160
4699,941360757677150211,334
4700,938145942854881280,1519
4701,941270313018494976,755
4702,934194711069446145,1525
4703,948123000326455296,54
4704,933316507362308097,536
4705,941597787791249408,43
4706,941233900680044544,618
4707,935676195059978240,755
4708,941413301904429056,44397
4709,947615773522087936,2880
4710,940585056648777728,31347
4711,932556646139809792,1764
4712,938147181822955527,51
4713,933649060766068736,10152
4714,945940180149694464,4
4715,946368327764660224,9
4716,934876129650933760,198
4717,947073348630122496,337
4718,930395807932715008,84
4719,933144795211599872,140
4720,926502403351998466,10480
4721,923247236271747073,231
4722,926983259828969472,39
4723,923532241946529792,104
4724,948999451498164224,815
4725,943864732271902720,74
4726,948511828191076352,3280
4727,941057790763782150,8
4728,930343968868585472,33465
4729,927256058707529729,163
4730,942857513770373120,388
4731,925141109294141440,626
4732,935598640642568192,0
4733,942697438464430080,61
4734,941615517927919616,12383
4735,936304769571983360,102
4736,932708775185743873,216
4737,948978793003339776,37
4738,948600221092769793,8114
4739,941367836915781633,11
4740,946406919526404096,49530
4741,941006287734820865,151
4742,944903012245532672,111
4743,944957262778523649,3188
4744,944771664323235840,62723
4745,941265260383784960,17721
4746,943046480767651841,1261
4747,941610631706415104,468
4748,933775536698068992,423
4749,938028701840805888,2370
4750,933372263604391937,42718
4751,948830093060771841,296
4752,936156338895380481,26
4753,930960043884851200,1132
4754,934399040716001280,192
4755,938019268981149696,81
4756,930153269401305088,1415
4757,948915799753920512,530
4758,923136941541003265,8
4759,925338377053986816,233
4760,940856704010543104,2149
4761,935111640340750337,49
4762,935943374233833472,45
4763,936027239199793152,306
4764,948999486600294400,0
4765,940546046907650048,790
4766,934340241137205248,4647
4767,940691165829107712,831
4768,927283732242927616,1064
4769,937352635828629505,73
4770,940862193087676417,789
4771,933461346284220417,38625
4772,940611711962353665,0
4773,938127356404862976,1056
4774,946094171672027136,233
4775,946008468816842752,2
4776,944855945133293568,59581
4777,936427030350049280,143
4778,948640451963359232,1100
4779,923446960476041216,42
4780,923268309495308288,0
4781,934365233925251072,5433
4782,927892244933283840,21
4783,944161559688962048,561
4784,927547616044437504,223
4785,946034865429983232,378
4786,935367600976158721,156
4787,934316111746789376,71
4788,934116833023741953,3183
4789,945605586888032256,241
4790,934001368012087301,710
4791,927677880640909314,21
4792,932641110731771904,390
4793,930756908998385664,2553
4794,933438221488480256,51
4795,940598390374780928,50
4796,941334757522182146,11192
4797,948234961097756672,1936
4798,940654125775192065,16120
4799,933430829728051205,166
4800,930083222293237760,372
4801,942168219191738373,89
4802,944351143819403265,218
4803,935917369742036992,224
4804,932890311541579776,56
4805,930123340987158529,1052
4806,937300546872102914,669
4807,923279764735119362,473
4808,944187554462601216,242
4809,941112975720701952,142
4810,941027431527387137,63
4811,942720176046387200,6632
4812,935270473134419968,339
4813,936823652460371969,11177
4814,936045160735092736,113
4815,946459242151718912,238
4816,935419796664942592,1567
4817,942809290452164608,969
4818,942112748724457472,459
4819,946512832077713410,221
4820,936295114980384768,18
4821,941070703402651648,1110
4822,934427138647904256,12
4823,938085893939884033,113
4824,948678297499684865,577
4825,942952300292771840,18
4826,947501696590188546,184
4827,942770448080736256,54
4828,943853965585846272,0
4829,923492894249545730,721
4830,936606442857095170,4183
4831,950395374912593920,50
4832,944661232748986368,203
4833,931069432906035202,10262
4834,932668295274168322,412
4835,940674628313321478,777
4836,941736363346546688,226
4837,937293189249208320,99
4838,942726567297462272,1094
4839,927812153746259969,406
4840,942159085641895936,844
4841,936152439065137152,509
4842,947147762155556865,31
4843,937235191915048960,46
4844,948546352828559366,439
4845,930173495845249024,15953
4846,943151393346654220,211
4847,935214286267334656,50
4848,946818569312047104,134
4849,923926535102398470,0
4850,925299263952867328,1146
4851,947230495934435329,13
4852,946307330202882048,276
4853,948500911315476480,72898
4854,933204645777874944,50
4855,935139568675942400,96
4856,938080560374861826,3872
4857,944956348822904832,825
4858,931215392743280640,589
4859,934622489472372736,36
4860,943087078010753026,32
4861,923213482396397570,59
4862,936245248216399873,369846
4863,932741679894974464,24
4864,941583057697607681,448
4865,936871840043057152,2940
4866,944197096219054080,1607
4867,927932350566158337,0
4868,941365845112098816,306
4869,947147845840375810,2355
4870,927372203133415425,537
4871,950448917346430977,900
4872,931197130655567873,703
4873,927967175360634880,4054
4874,923144564332027904,721
4875,941047914725552128,836
4876,931526334848929792,1525
4877,932638038936768514,55
4878,945042273171099649,900
4879,934079497506344960,72
4880,941374591276146689,416
4881,933327118435602432,1629
4882,948645906399842306,314
4883,948585364339372032,1464
4884,946374580654034945,232
4885,932755706981298181,714
4886,936714518322991104,1
4887,942803195889373184,85
4888,948342510677524482,233
4889,928580028924858368,70
4890,926721204135907328,120
4891,934147252028825601,843
4892,933700752358412288,248
4893,934176112158048257,1
4894,935482366692347905,214
4895,948143437584445441,703
4896,930080382598483973,32
4897,943852847577387009,42018
4898,935669689480556544,80070
4899,943002143488851968,824
4900,936174224279994369,313
4901,930475585075281920,1398
4902,925113426912915458,2126
4903,948530159354875904,17
4904,945758972782563328,231
4905,934562117797150720,3
4906,941742654735507456,348
4907,935305859537817601,13
4908,945505049907621888,158
4909,943935805705273344,33
4910,942796863714902016,0
4911,938358188625268737,81
4912,926070239644790784,36
4913,931307352040574976,164
4914,926720702610399232,2518
4915,946756715667644417,8739
4916,943089352204267520,54
4917,942371552905003008,103
4918,931308629285834753,9308
4919,932701714905518081,212
4920,941289750203428864,8
4921,935218712734588933,296
4922,936023047257120768,0
4923,926612652742397952,14
4924,923587868697743360,190
4925,940804887910277120,1452
4926,935536981551013888,129
4927,942525331046576129,554
4928,933659934511845376,221
4929,935903638576336896,199
4930,928020061754937344,272
4931,923194993669558272,410
4932,942083543055896581,419
4933,945154095198949376,583
4934,936719342854705152,30
4935,927823471190691842,121
4936,948886551240630272,78
4937,936001566808657920,69
4938,947127847096864768,59
4939,938119877906325510,462
4940,935337474288766981,226
4941,941689698753351680,0
4942,934027117691592704,2492
4943,937399289797419008,2816
4944,923534051142701057,1544
4945,930105448124084224,71
4946,948568345544183810,156
4947,933037233380167680,4069
4948,943902341987799040,16271
4949,941786021930438656,80
4950,937431861902626816,759
4951,943076659011424256,56
4952,936126736227553280,498
4953,934448201838469121,126
4954,950421879893970944,113
4955,936533061994459137,1052
4956,941367956042219520,8947
4957,944187358341140480,22625
4958,944948280919805953,684
4959,929982379967549440,1973
4960,932684545752694788,143
4961,942734712463904768,422
4962,931451155342794752,153
4963,949079277693231104,56
4964,941490529711292416,406
4965,930089148735737857,0
4966,934874352105000961,54
4967,947753284202319872,2
4968,944351414612054016,6939
4969,950423789065654273,649
4970,935152378730500096,161
4971,942803994849828864,15
4972,945776657343877120,272
4973,946528515213668352,183
4974,936572590272974848,2
4975,944321772752654337,0
4976,935815923725987840,172
4977,944248329235501056,58
4978,923188363682832384,3
4979,937086003344494592,133
4980,936337008590540803,162
4981,935241663127093248,150
4982,943843844226977792,122
4983,923955670587727874,16
4984,938478192884633600,1265
4985,934897807307177985,1704
4986,934123898563592192,2896
4987,926454379305152512,7387
4988,942737237195628546,248
4989,942878107169624065,717
4990,941480579664527360,760
4991,935107393947611137,1021
4992,936127572605317120,408
4993,930058448942915589,3543
4994,941451173793591296,4595
4995,945504467897610240,158
4996,948900594403676166,28075
4997,943107625150971905,302
4998,944531496613892096,1054
4999,927868761251643392,532
5000,937492728744763393,13
5001,940569505578790912,7
5002,941655023137775617,359
5003,944925229863919616,111
5004,931526449433018368,7638
5005,944173980541362177,0
5006,948715825573367808,4302
5007,943885973829685248,34
5008,923910184841465857,449
5009,935854586837065729,304
5010,944230709161529344,1171
5011,947620053775679489,308
5012,930858479446904832,53
5013,927585194479161346,272
5014,941627599951982594,2689
5015,937526171272704001,23
5016,927255785750630403,479
5017,945736550469505031,129
5018,937031904418828288,212
5019,926547174430736386,1198
5020,944875514363367424,130
5021,935237963432255488,93
5022,943140410502926341,6794
5023,932973957694844928,738
5024,947856350163423233,94533
5025,940566967269908480,227
5026,942799958280941568,61
5027,932656521422540800,1
5028,933798138909020160,966
5029,937351125434499073,110
5030,947780330412478465,212
5031,943039417379418112,2724
5032,945592309378318336,1648
5033,936658241303564288,20540
5034,923955841052631040,1404
5035,941437492254920705,1800
5036,941254062506479626,32
5037,943123959733800962,83
5038,940597112135405568,54100
5039,927978545636311040,616
5040,925063193076133889,15
5041,927296069985341440,4054
5042,937267328705814528,1638
5043,945970291888488448,65414
5044,940552676214964224,493
5045,947943825187790848,211
5046,936290120419946497,116
5047,943056169496662016,0
5048,931000648958492672,934
5049,927833240165023744,1437
5050,944537295545425922,85
5051,930419079508381696,236
5052,943090046827220992,139
5053,944903033124802560,3743
5054,941227603293294593,15840
5055,945012324489990145,338
5056,923557422421209091,780
5057,923904089381130240,481
5058,942859243908157441,246
5059,946006649134878721,117797
5060,942762791290785794,826
5061,933688547521056770,1569
5062,942790446681673728,27020
5063,945613412746366976,60
5064,946034843611205632,89
5065,931444969625346048,5
5066,948629406372810752,551
5067,941057902592348161,8
5068,945582916599537665,4
5069,944301302258991109,0
5070,933375620771348481,39
5071,946298076322566144,3228
5072,944546775653896193,40
5073,946693628763754498,711
5074,925336210859577344,960
5075,943228658453504002,222
5076,938196129723895808,1809
5077,942673077737017344,106
5078,933175987763691521,2
5079,940624950473494528,19029
5080,935631993148182528,14
5081,950409426309181440,0
5082,927916268010852353,245
5083,947271595210526720,44398
5084,941268335290933249,4319
5085,926557834254397441,25034
5086,937451826068193281,154
5087,945214811692060672,44398
5088,947143959264063489,92
5089,933727845708435457,13
5090,948843765514502144,2065
5091,937248636139917312,22
5092,946821852948811776,517
5093,948999681484484613,1981
5094,940872420940009472,0
5095,927635122400169989,248
5096,926113479836225536,0
5097,930128511305682944,882
5098,942886525179703297,789
5099,934856711877382144,94
5100,923926266113380352,535
5101,940585720644866048,31347
5102,934597214667755520,33
5103,942404856702218240,74
5104,948533853999849473,287
5105,947859700766437376,809
5106,935191872112340992,7022
5107,931211923655290880,78
5108,944600787812003847,284
5109,943989068022583303,76
5110,926892601323618304,581
5111,942826799859421187,1004747
5112,935164284874711040,202
5113,934388259836317696,265
5114,935433098585690113,587
5115,924077821651226625,1378
5116,941377209880727552,400
5117,941558508226461697,788
5118,937330758208966656,25
5119,942800889793929219,66
5120,948616131815854080,23
5121,937587147405778944,70
5122,941345053959581697,2580
5123,938424547694350337,29
5124,937632021668646913,111
5125,948312480073252864,94533
5126,923542815635922944,134
5127,943136155926695936,219
5128,930825283678162944,281
5129,946808624776646658,15
5130,931359309598019584,173
5131,931151623539384322,575
5132,926403948034093057,1491
5133,934070607930626050,205
5134,946406302992994304,1044
5135,943180838472208384,446
5136,927646160994660352,1035
5137,940799336950239234,64
5138,923862638685310976,163
5139,927263435431301122,61
5140,926494297297473536,3986
5141,935886454546489345,265
5142,933651613993934850,66
5143,934100615701155841,931
5144,933253724704727041,481
5145,940651443014524929,1545632
5146,936058134153572352,42
5147,947634868103430145,79
5148,948155475761221633,21221
5149,944009115952730112,3643
5150,946736367643582465,73
5151,926217566284058629,307
5152,938331852955373569,866
5153,923234199305416704,470
5154,934181716012433408,2184
5155,935145091584360448,33
5156,934444741747466240,83
5157,943106926509924354,3
5158,941340134863245313,217
5159,942518978479521792,136
5160,933095332463878146,46765
5161,942146302447685633,10
5162,937983457531191296,597
5163,941357900236316674,181
5164,923879956073123840,109
5165,924003765983891458,1157
5166,942888250175377408,184
5167,933015905642205185,613
5168,931205650931122176,48
5169,943887849786630144,341
5170,938462918219386883,3872
5171,931243361813409792,5437
5172,923189323176046592,118
5173,931420571841253377,5247
